Observer;SessionID;Block;Shape;Gap;Unambiguious;Direction;Percept;Time
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;start;0,0
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;down;4,49099993706
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;4,64100003242
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;up;11,6819999218
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;11,8069999218
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;right;17,7079999447
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;17,8410000801
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;left;24,5329999924
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;24,6830000877
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;down;26,9739999771
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;27,0910000801
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;down;32,2820000648
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;32,4240000248
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;up;39,0499999523
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;39,2079999447
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;right;50,5329999924
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;50,7079999447
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;down;56,7000000477
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;unclear;56,8500001431
AZM90F;2017-04-26-14-25-19;1;sphere-0500;0,15;neither;-1;stop;60,0
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;start;0,0
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;down;1,63400006294
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;1,69199991226
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;right;7,72600007057
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;7,88400006294
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;down;15,3090000153
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;15,4670000076
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;right;19,7170000076
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;19,867000103
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;down;42,3429999352
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;42,5020000935
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;right;49,0759999752
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;49,2520000935
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;down;53,1429998875
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;53,3099999428
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;right;58,2760000229
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;unclear;58,4430000782
AZM90F;2017-04-26-14-25-19;2;sphere-0500;0,0;right;1;stop;60,0020000935
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;start;0,0
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;up;1,79999995232
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;1,93299984932
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;right;12,7919998169
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;12,9509999752
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;up;14,7919998169
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;14,9259998798
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;right;22,2589998245
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;22,4089999199
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;right;29,0829999447
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;29,2249999046
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;right;46,5089998245
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;46,6669998169
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;up;48,1009998322
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;unclear;48,2429997921
AZM90F;2017-04-26-14-25-19;3;cross-0500;0,15;neither;-1;stop;60,0009999275
AZM90F;2017-04-26-14-25-19;4;cross-0500;-0,15;left;-1;start;0,0
AZM90F;2017-04-26-14-25-19;4;cross-0500;-0,15;left;-1;up;3,1930000782
AZM90F;2017-04-26-14-25-19;4;cross-0500;-0,15;left;-1;unclear;3,34299993515
AZM90F;2017-04-26-14-25-19;4;cross-0500;-0,15;left;-1;left;4,86800003052
AZM90F;2017-04-26-14-25-19;4;cross-0500;-0,15;left;-1;unclear;4,97600007057
