Observer;SessionID;Block;Shape;Gap;Unambiguious;Direction;Percept;Time
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;start;0,0
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;left;4,89100003242
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;unclear;5,03299999237
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;left;5,64899992943
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;right;12,1579999924
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;left;21,6919999123
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;unclear;30,9079999924
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;up;32,7660000324
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;unclear;37,0089998245
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;right;38,7329998016
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;unclear;47,8499999046
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;up;48,4909999371
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;unclear;53,4589998722
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;right;53,9259998798
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;left;56,5999999046
JSF96w;2017-05-16-10-03-21;1;sphere-0500;-0,15;right;1;stop;60,0
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;start;0,0
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;left;1,75899982452
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;unclear;11,9179999828
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;right;13,0429999828
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;unclear;16,5839998722
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;left;16,6089999676
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;unclear;19,2760000229
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;right;19,2919998169
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;unclear;22,9600000381
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;up;23,0599999428
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;unclear;25,0260000229
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;right;25,2509999275
JSF96w;2017-05-16-10-03-21;2;sphere-0500;-0,15;left;1;unclear;27,8350000381
