Observer;SessionID;Block;Shape;Gap;Unambiguious;Direction;Percept;Time
ACR94m;2017-05-11-13-06-48;1;sphere-0500;-0,15;neither;-1;start;0,0
ACR94m;2017-05-11-13-06-48;1;sphere-0500;-0,15;neither;-1;up;22,7660000324
ACR94m;2017-05-11-13-06-48;1;sphere-0500;-0,15;neither;-1;unclear;45,7909998894
ACR94m;2017-05-11-13-06-48;1;sphere-0500;-0,15;neither;-1;left;45,8159999847
ACR94m;2017-05-11-13-06-48;1;sphere-0500;-0,15;neither;-1;stop;60,0
ACR94m;2017-05-11-13-06-48;2;cross-0500;0,0;left;-1;start;0,0
ACR94m;2017-05-11-13-06-48;2;cross-0500;0,0;left;-1;left;3,9509999752
ACR94m;2017-05-11-13-06-48;2;cross-0500;0,0;left;-1;right;35,5259997845
ACR94m;2017-05-11-13-06-48;2;cross-0500;0,0;left;-1;unclear;49,8429999352
ACR94m;2017-05-11-13-06-48;2;cross-0500;0,0;left;-1;down;50,0429999828
ACR94m;2017-05-11-13-06-48;2;cross-0500;0,0;left;-1;stop;60,001999855
ACR94m;2017-05-11-13-06-48;3;sphere-0500;0,15;left;1;start;0,0
ACR94m;2017-05-11-13-06-48;3;sphere-0500;0,15;left;1;right;1,71600008011
ACR94m;2017-05-11-13-06-48;3;sphere-0500;0,15;left;1;stop;60,0010001659
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;start;0,0
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;right;2,44099998474
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;unclear;38,0750000477
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;right;38,3500001431
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;unclear;39,2250001431
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;down;40,9260001183
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;unclear;44,8680000305
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;right;44,9509999752
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;unclear;48,4760000706
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;down;48,5340001583
ACR94m;2017-05-11-13-06-48;4;sphere-0500;0,15;right;1;stop;60,0010001659
ACR94m;2017-05-11-13-06-48;5;cross-0500;-0,15;right;-1;start;0,0
ACR94m;2017-05-11-13-06-48;5;cross-0500;-0,15;right;-1;left;1,22499990463
